5
10
5
5
5
5
10
5
10
5
5
10
5
5
5
10
10
5
5
10
5
5
5
10
5
10
10
10
10
10
5
5
5
10
5
5
5
5
5
10
10
5
5
5
10
5
5
5
10
5
10
10
10
5
10
5000
5
5000
10
5000
5000
5000
10
5
5
5000
5
10
5
5
10
10
5
5
5
10
10
5000
5
10
5000
10
10
5000
10
5
5
5
10
10
5
5
10
10
10
10
10
5
10
5000
5000
5
5
5
5
10
5000
5000
5000
5
10
5000
10
10
5
5
10
5
10
5
5
5
5
5
10
10
5
10
5
5
10
10
5
5
10
5000
5000
5000
10
5
5
10
5
10
5
10
5
5
10
10
10
10
10
5
10
10
10
10
10
5
10
10
10
10
5
5
5
10
10
5000
5
5000
5
10
10
5
5
10
5
10
5
10
5
5
5
10
10
5000
10
10
5000
5000
10
5000
5000
5000
5
10
5000
10
10
10
5000
10
5
5
5
10
10
5
10
10
5000
5000
10
10
5000
5000
10
5000
5000
5000
10
5000
5
10
10
10
10
10
5
5
10
5
5
5
10
10
5
5
10
5
10
10
10
5
10
5
10
10
5
10
10
10
10
10
10
10
5000
5000
5000
5
5000
5
10
5
5
10
5000
5000
10
5
5
10
5
5
10
10
5
5
10
10
10
10
5
5
10
5
10
5
5
10
5
10
5
10
5
5
10
5
10
10
10
10
10
10
5
5
5
5
5
10
10
10
5
10
5
5
10
5
5
10
5000
5
5
5
5000
5000
10
5
5
5
10
5
10
5
10
5000
10
10
10
5000
5
10
5000
5000
5000
5000
5000
5000
5
5
5
5
10
5
10
10
10
5000
5
10
10
10
10
5
5000
10
10
10
5
10
5000
10
5
10
5
10
5
10
5
10
10
5
10
5
5
10
10
5000
5000
5
5
5
10
5
5000
5
10
5
5
5
10
10
5
10
10
10
5
10
5
5000
5
5
5
5
10
5
5000
10
5
5000
5000
10
5000
10
5000
5000
10
10
5
5
5
10
10
10
5
5
10
10
5
5
5
10
10
10
5
5
10
10
10
10
10
10
10
5
5
10
10
5
10
5
10
5
5000
5
10
5
10
5
10
10
5
5000
5
10
5
10
5000
5000
5000
10
10
5
5
5
5
10
10
5
10
5000
5000
5000
5000
5000
10
10
10
5000
5
5
5
10
10
5
10
5
10
5
5
5
10
10
10
5
10
5
10
10
5
10
10
5
5
5000
5000
5
10
10
5
5
10
10
10
10
10
5
5000
10
5000
10
5000
5
5
10
10
5000
5
5
5000
10
10
5
5000
10
10
5000
10
5
10
5000
10
5
10
5000
5000
10
5
5
10
5000
10
10
10
10
5000
5000
5
5
10
5
5
10
5
5
10
10
10
10
10
5
10
5000
5000
5000
10
10
5000
5000
5000
5000
5
5000
10
5
10
5
5
5
5
10
5
5
5
10
10
5
5
10
10
10
10
10
5
10
10
10
10
10
10
5
10
5000
5
10
5000
5
5
10
5000
5000
5
5000
10
5
5000
5000
5
10
5
5
10
10
10
5
5
5
5
5
5
5
5
10
5
10
5
5
5
5
10
10
10
5
5
10
5
5
5
10
10
5000
5
5
5
5
10
5
10
5
5
10
5
10
5
10
10
10
5000
10
5000
5000
5
5
10
10
10
10
5
5000
5
5000
5
5
5
10
10
10
5
5000
10
10
5000
5000
5
5
10
10
5000
10
10
5
10
10
5000
10
5
10
10
10
5
5000
5000
10
5000
5000
10
5000
10
10
10
5000
10
10
5
10
10
10
5
10
5
5
10
5
5
10
10
5
5
10
5
10
10
5
10
5
10
10
5
10
5
5
5000
5
10
5000
10
5
10
5
10
10
5
10
5
10
5
10
10
10
10
5
10
5
10
5
5
10
10
5
10
5
5
10
10
10
10
10
10
5000
5000
10
5000
5
10
5
5
5
5
5
5
5
10
5000
10
5
5000
10
5
10
5
5
10
5000
5
10
5
5000
10
5
10
5000
10
5
10
5
10
10
5
10
10
10
5
5
5
5
5000
5
5000
5
5000
10
10
5
10
5
10
10
10
5
5
5
10
10
10
10
10
10
5
10
5
10
5
5
10
5
10
5
5
5
5000
5000
10
5
10
5
10
5
5
10
5000
5000
5000
5
10
10
10
10
5
10
10
10
5
10
10
5
5
10
5000
5000
5000
5
5
5
5
5
10
10
10
10
10
5
10
10
10
10
10
10
5000
5
5000
5
10
5
5
5
5
5
5
5
10
10
10
5
5
5
10
10
5
10
10
10
10
5
5000
10
5000
5
5
5
10
5
10
5
10
5
5
10
5
5
5
5000
5000
10
10
5
5
5
10
10
10
10
10
5
5
5
5
10
10
10
10
5
5
10
5
5
10
5
5000
5000
5000
5
5
5
10
10
10
5000
5000
5
5
10
5
5
10
10
5
5
5
10
5
10
5
10
5
10
5000
5
5000
5000
5000
5
5000
5000
10
5
10
5
5000
5000
10
5000
10
5000
10
5000
5000
10
5000
5000
5000
5000
5000
10
5
5000
5000
5
5000
10
10
10
10
10
5
10
5
10
5
10
10
5
10
5
5
5
10
10
10
10
10
5
5
10
5
5
10
5
10
10
5
5
10
10
10
5
10
10
5
10
10
5
10
10
10
10
5000
5000
5000
5000
5000
5000
5
10
10
5
10
10
10
5
10
5000
10
5
5
5
10
10
5
10
5
5
5
5
5
5
5
5
5
10
10
10
5
5
10
10
5
10
10
10
5
5000
5
10
10
5000
5
10
5000
5000
5
5
5000
5000
5000
10
5
5000
5000
5000
5000
5000
10
5000
5000
10
10
10
5
10
5
10
10
10
5
10
10
10
5
10
5000
5000
5
5000
5
5
5
5
10
10
5000
10
5
5
5
10
5
10
10
10
5
5
5
5000
5000
5000
5
5
5
5
10
5
5
5
5
5
5
10
5
5
10
5
5
10
5
5
10
5
5
5
10
10
5
5
5
5
10
10
5
5
10
5
10
10
10
10
5
10
10
5
10
10
10
5
10
5
10
10
5
5
10
10
5
10
10
5000
10
10
5000
5000
10
10
10
5000
5000
5000
5000
5
5
5
10
5
5
5
10
5
5
10
10
10
5
10
5
5
5
5
10
5000
5
5000
10
10
10
10
10
10
5
10
10
10
10
5000
5000
10
5000
10
5000
10
10
5
10
5000
5000
5
5
10
5
10
5
5
5
10
5
5000
5
5
5
5
5
10
5
5
5
10
10
10
10
5
10
5
5000
5000
5
5
5000
5000
10
5000
5000
5000
10
10
5000
5
10
5
10
5
5
5
5
10
5
5
5
10
5
5
5
5
10
5
10
10
10
5
5
10
5
5
5
10
10
10
10
5
5
10
5
5
5
5
5
5
10
5
5
10
10
10
10
10
5
5
10
10
10
10
5
5
5
5
10
5
10
10
5
10
5
10
10
5
5000
5000
5000
5000
10
10
10
10
5
10
5
10
5
5
5
5
10
10
10
10
5
10
10
10
10
5
5
10
10
5000
10
10
5000
5
5
5
10
5
10
10
10
5
10
10
5
10
5
10
5000
5
10
5000
5000
5000
5000
5000
5
5
5
5
5
10
10
5
5
5
10
10
10
5
5
5
5
5
5
5
10
5
10
10
5000
10
5000
10
10
10
5
10
10
10
10
10
5000
5000
5000
10
10
5000
5000
5
10
5
5
10
10
5
5
10
5
5
10
10
5
5
10
10
10
5
5
10
10
5
10
5
5
10
5
5
10
10
5
10
5000
10
5000
10
5
5000
10
10
5000
5
5000
10
10
10
10
10
10
5
10
5
5
10
5000
5000
5000
5000
5
10
10
10
10
5
5
5
5000
5
5
10
10
5
5
10
5
5
5
5
10
10
10
5
5
5
5000
5000
5
5
10
5000
5000
5
10
5000
10
10
5000
5000
5
5
10
10
5
5
10
5
10
5
10
5
5
5
10
5
10
5
5
5
5
5
10
10
10
5
5
5
10
10
5
10
10
5
5
10
5
10
10
5000
5000
5
5000
10
5
5
5000
5
5
5
5
10
5
5
5000
5
5
10
5
5
10
5000
5000
5
5000
5000
10
10
5
5
10
5
10
10
10
5
5
5
10
10
10
5
10
10
5
5
5
5
10
10
5
10
5
10
10
5
10
5
10
10
5
5
5
10
5
10
5
5
10
5
10
5
5
5
5
5
5
10
5000
10
5
10
5
10
10
5
10
5000
10
5
10
5000
5000
5000
5000
5000
5000
10
10
5
10
5
5
10
5
10
5000
5
5000
5
5000
5
5
10
10
5
10
5
10
5
10
5
5
5
5
10
10
10
10
5
5
5
10
10
5
10
10
10
5
5
5000
5000
5000
